Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,regulation
RP11-500G22.4,15.635262451115072,3.640939202311933,1.0178857549943905,3.576962526931127,0.0003476099823942549,0.005009707932709067,up
ARMS2,12.033825799497896,2.5224655253400488,1.077815785982014,2.3403493975009773,0.01926570677003198,0.0910427776948399,up
HTRA1,10100.278422540372,2.496652921014485,0.8213902179480789,3.0395454760240423,0.0023693542884647197,0.021033124387107346,up
FAM53B-AS1,7.14325221439181,3.4352883445063247,1.3154319866768307,2.6115286683767485,0.009013843005291336,0.0542141182819487,up
NPM1P31,1.4253531450140011,2.766730560634838,1.1977237416520783,2.309990579980115,0.020888675651402386,,up
MMP21,39.01659063966119,2.124582357016602,0.6203171106058722,3.424993959849815,0.0006148130890650367,0.007706449132426488,up
LINC00601,1.4917060083023914,3.4547184773288326,1.4845289834527968,2.327147880463515,0.0199573958920709,,up
DOCK1,3953.437330303701,0.929043848959129,0.27424760166852796,3.3876097486607257,0.0007050450348915564,0.008541922482397518,up
FAM196A,29.891644381716823,2.7945992757574523,0.7557983917815184,3.697545941015045,0.0002176938305770398,0.0035079923715664613,up
TCERG1L,73.62837528969982,3.8314874989824435,1.4683893854027166,2.6093129908669486,0.00907242192453677,0.05449220882340675,up
JAKMIP3,205.3466266852322,2.4178921589067968,0.7485607798245044,3.2300545581264046,0.0012376659775649047,0.01292329980421742,up
DPYSL4,184.30904092527425,4.5540772571688475,1.0807952734332698,4.213635430419954,2.51292790851316e-05,0.0006474977577602243,up
LRRC27,531.4011329730424,0.6676409327956285,0.19390473489381668,3.443138885500823,0.000575003937545406,0.007348584891205292,up
LINC01167,3.878042167403482,2.7029178143202937,0.9734466710742249,2.7766470363882902,0.005492278664892405,0.03854265102138662,up
UTF1,4.971306410048448,2.924381420460681,0.8565836955160088,3.4140054681977388,0.0006401529094759309,0.007957924253324328,up
MIR202HG,1090.5131091443616,9.453239043139794,0.8689281278326438,10.879195574804198,1.4483545227748661e-27,3.358734138314914e-24,up
B4GALNT4,1386.5816942015977,5.481554643386298,1.0244874942174482,5.350533485597467,8.769532343707608e-08,6.062384838906162e-06,up
RP11-754B17.1,16.578759377791247,2.5731087736186287,0.6631469255897344,3.8801488393094354,0.0001043925633281261,0.0019754821201314306,up
RP11-1391J7.1,211.63175023423622,1.63338854715461,0.5462399514165363,2.990239990536808,0.0027875833804826226,0.023631925707122373,up
KCNQ1OT1,1858.5359833087869,2.2360426347382294,0.5293899273566296,4.223810312945176,2.4020624453965178e-05,0.0006227053955245911,up
KCNQ1-AS1,5.556466737827066,3.7516625301254067,1.7073237066529598,2.1973938014837104,0.02799233359051939,0.11705432248576826,up
CDKN1C,4192.949018075971,2.8142680772074975,1.003092997697131,2.805590392584142,0.005022449210000447,0.03619142850223203,up
ART5,107.86812723169504,4.3130504252697035,1.3364932314795486,3.2271397442806307,0.0012503437903014672,0.013018375406857196,up
OR51B4,1.6985211737304011,4.323755201628269,1.6031885450740542,2.6969723647997665,0.006997307706991443,,up
AC104389.28,2.9353563902875743,3.5063001182482987,1.5755603065187527,2.2254305999848225,0.026052345224782253,,up
UBQLNL,88.46395994105443,1.7796711620345684,0.8347157097095956,2.1320686089084515,0.03300120677321025,0.1299317461919772,up
OLFM5P,18.294359133459494,2.3523405272266533,0.8100803856234888,2.903835926623682,0.0036862128212866467,0.028927819131232754,up
HNRNPA1P53,3.6692820410955487,2.611223278810194,1.180993540817569,2.2110394244853504,0.02703310708630084,0.11441651910291008,up
ZNF214,100.71615532829043,1.5574873273241365,0.5894491541422813,2.64227595608389,0.008235092869583516,0.05096287821693496,up
OLFML1,1092.0808369608799,2.7248137829815495,0.9693180400980969,2.811062695898854,0.004937816305018013,0.03584483668887436,up
CYB5R2,498.74428652636686,2.0228453201285657,0.6774997710447016,2.9857505590139866,0.002828832872062452,0.02391010527947021,up
ST5,3997.124029632331,1.281601710827348,0.3393123529263163,3.777055859518488,0.0001586931497649199,0.0027463389127227555,up
TMEM9B-AS1,93.04319875303305,1.697003185896254,0.7378294822551817,2.2999937339307044,0.021448575044272583,0.09791134185012179,up
ZBED5,2776.802615780505,0.7645946617990459,0.3773929425323928,2.0259908854374467,0.042765718673907924,0.15373600868837617,up
C11orf58,5441.675565489793,0.7089528452856867,0.3081550511007004,2.3006367825332568,0.02141217012587882,0.09779821803778743,up
ST13P5,29.580987383186642,1.441123146014425,0.6064805095738739,2.3762068578708138,0.01749165374742001,0.08529814479887919,up
LDHAL6A,15.384676921855547,2.313785936318171,0.7959312620480046,2.907017284840134,0.003648930345375401,0.02875519437138743,up
SPTY2D1-AS1,53.32235754346638,1.4649832108717387,0.42641591578104554,3.4355734780405633,0.0005913010914600601,0.007489324499530622,up
RP11-504G3.4,19.74416678706224,1.5856480683475898,0.5795838411273313,2.7358389862343175,0.006222146291479428,0.04211215965756135,up
RP11-504G3.2,21.853073241333064,2.041201898423582,0.5663027944658616,3.6044355040643037,0.00031283211929397723,0.004631476802710427,up
RP11-137N23.1,13.17861865640219,4.045283052301531,0.6499483844196912,6.224006627716102,4.846165935413083e-10,6.119843903289719e-08,up
PTPN5,65.6837830834908,2.8940450160320412,0.843800414469786,3.4297743475873443,0.0006040833981502564,0.007613420653861112,up
